"","LEI_input","LEI_api_id","http_status","attributes.lei","attributes.entity.legalName.name","attributes.entity.legalName.language","attributes.entity.otherNames","attributes.entity.transliteratedOtherNames","attributes.entity.legalAddress.language","attributes.entity.legalAddress.addressLines.0","attributes.entity.legalAddress.addressNumber","attributes.entity.legalAddress.addressNumberWithinBuilding","attributes.entity.legalAddress.mailRouting","attributes.entity.legalAddress.city","attributes.entity.legalAddress.region","attributes.entity.legalAddress.country","attributes.entity.legalAddress.postalCode","attributes.entity.headquartersAddress.language","attributes.entity.headquartersAddress.addressLines.0","attributes.entity.headquartersAddress.addressNumber","attributes.entity.headquartersAddress.addressNumberWithinBuilding","attributes.entity.headquartersAddress.mailRouting","attributes.entity.headquartersAddress.city","attributes.entity.headquartersAddress.region","attributes.entity.headquartersAddress.country","attributes.entity.headquartersAddress.postalCode","attributes.entity.registeredAt.id","attributes.entity.registeredAt.other","attributes.entity.registeredAs","attributes.entity.jurisdiction","attributes.entity.category","attributes.entity.legalForm.id","attributes.entity.legalForm.other","attributes.entity.associatedEntity.lei","attributes.entity.associatedEntity.name","attributes.entity.status","attributes.entity.expiration.date","attributes.entity.expiration.reason","attributes.entity.successorEntity.lei","attributes.entity.successorEntity.name","attributes.entity.successorEntities","attributes.entity.creationDate","attributes.entity.subCategory","attributes.entity.otherAddresses","attributes.entity.eventGroups","attributes.registration.initialRegistrationDate","attributes.registration.lastUpdateDate","attributes.registration.status","attributes.registration.nextRenewalDate","attributes.registration.managingLou","attributes.registration.corroborationLevel","attributes.registration.validatedAt.id","attributes.registration.validatedAt.other","attributes.registration.validatedAs","attributes.registration.otherValidationAuthorities","attributes.bic","attributes.mic","attributes.ocid","attributes.qcc","attributes.spglobal.0","attributes.conformityFlag","relationships.managing-lou.links.related","relationships.lei-issuer.links.related","relationships.field-modifications.links.related","relationships.direct-parent.links.reporting-exception","relationships.ultimate-parent.links.reporting-exception","relationships.fund-manager.links.lei-record","relationships.fund-manager.links.relationship-record","ok","error","attributes.entity.otherNames.0.name","attributes.entity.otherNames.0.language","attributes.entity.otherNames.0.type","attributes.entity.legalAddress.addressLines.1","attributes.entity.headquartersAddress.addressLines.1","attributes.entity.eventGroups.0.groupType","attributes.entity.eventGroups.0.events.0.validationDocuments","attributes.entity.eventGroups.0.events.0.effectiveDate","attributes.entity.eventGroups.0.events.0.recordedDate","attributes.entity.eventGroups.0.events.0.type","attributes.entity.eventGroups.0.events.0.status","relationships.umbrella-fund.links.lei-record","relationships.umbrella-fund.links.relationship-record","attributes.entity.headquartersAddress.addressLines.2","attributes.entity.headquartersAddress.addressLines.3","attributes.entity.eventGroups.0.events.0.validationReference","attributes.entity.otherNames.1.name","attributes.entity.otherNames.1.language","attributes.entity.otherNames.1.type","attributes.entity.legalAddress.addressLines.2","attributes.entity.eventGroups.1.groupType","attributes.entity.eventGroups.1.events.0.validationDocuments","attributes.entity.eventGroups.1.events.0.effectiveDate","attributes.entity.eventGroups.1.events.0.recordedDate","attributes.entity.eventGroups.1.events.0.type","attributes.entity.eventGroups.1.events.0.status","relationships.isins.links.related","attributes.bic.0","attributes.bic.1","attributes.bic.2","attributes.bic.3","attributes.bic.4","attributes.bic.5","attributes.bic.6","attributes.bic.7","attributes.bic.8","attributes.bic.9","attributes.bic.10","relationships.direct-parent.links.relationship-record","relationships.direct-parent.links.lei-record","relationships.ultimate-parent.links.relationship-record","relationships.ultimate-parent.links.lei-record","relationships.direct-children.links.relationship-records","relationships.direct-children.links.related","relationships.managed-funds.links.relationship-records","relationships.managed-funds.links.related","attributes.entity.eventGroups.2.groupType","attributes.entity.eventGroups.2.events.0.validationDocuments","attributes.entity.eventGroups.2.events.0.effectiveDate","attributes.entity.eventGroups.2.events.0.recordedDate","attributes.entity.eventGroups.2.events.0.type","attributes.entity.eventGroups.2.events.0.status","attributes.entity.eventGroups.3.groupType","attributes.entity.eventGroups.3.events.0.validationDocuments","attributes.entity.eventGroups.3.events.0.effectiveDate","attributes.entity.eventGroups.3.events.0.recordedDate","attributes.entity.eventGroups.3.events.0.type","attributes.entity.eventGroups.3.events.0.status","relationships.ultimate-children.links.relationship-records","relationships.ultimate-children.links.related","attributes.mic.0","relationships.branches.links.relationship-records","relationships.branches.links.related","attributes.entity.successorEntities.0.lei","attributes.entity.eventGroups.1.events.0.validationReference","attributes.entity.eventGroups.1.events.0.affectedFields.0.value","attributes.entity.eventGroups.1.events.0.affectedFields.0.xpath","relationships.successor-entity.links.related","relationships.successor-entities.links.related","attributes.registration.otherValidationAuthorities.0.validatedAt.id","attributes.registration.otherValidationAuthorities.0.validatedAs","attributes.entity.legalAddress.addressLines.3","attributes.entity.otherNames.2.name","attributes.entity.otherNames.2.language","attributes.entity.otherNames.2.type","attributes.entity.otherNames.3.name","attributes.entity.otherNames.3.language","attributes.entity.otherNames.3.type","relationships.sub-funds.links.relationship-records","relationships.sub-funds.links.related","attributes.entity.transliteratedOtherNames.0.name","attributes.entity.transliteratedOtherNames.0.language","attributes.entity.transliteratedOtherNames.0.type","relationships.master-fund.links.lei-record","relationships.master-fund.links.relationship-record","attributes.bic.11","attributes.bic.12","attributes.bic.13","attributes.bic.14","attributes.bic.15","attributes.bic.16","attributes.bic.17","attributes.bic.18","attributes.bic.19","attributes.bic.20","attributes.bic.21","attributes.bic.22","attributes.entity.successorEntities.0.name","attributes.entity.successorEntities.0.lang","attributes.entity.eventGroups.0.events.0.affectedFields.0.value","attributes.entity.eventGroups.0.events.0.affectedFields.0.xpath","attributes.entity.eventGroups.4.groupType","attributes.entity.eventGroups.4.events.0.validationDocuments","attributes.entity.eventGroups.4.events.0.effectiveDate","attributes.entity.eventGroups.4.events.0.recordedDate","attributes.entity.eventGroups.4.events.0.type","attributes.entity.eventGroups.4.events.0.status","attributes.entity.eventGroups.5.groupType","attributes.entity.eventGroups.5.events.0.validationDocuments","attributes.entity.eventGroups.5.events.0.effectiveDate","attributes.entity.eventGroups.5.events.0.recordedDate","attributes.entity.eventGroups.5.events.0.type","attributes.entity.eventGroups.5.events.0.status","attributes.bic.23","attributes.bic.24","attributes.bic.25","attributes.bic.26","attributes.bic.27","attributes.bic.28","attributes.bic.29","attributes.bic.30","attributes.bic.31","attributes.bic.32","attributes.bic.33","attributes.bic.34","attributes.bic.35","relationships.head-office.links.lei-record","relationships.head-office.links.relationship-record","attributes.entity.otherAddresses.0.fieldType","attributes.entity.otherAddresses.0.language","attributes.entity.otherAddresses.0.type","attributes.entity.otherAddresses.0.addressLines.0","attributes.entity.otherAddresses.0.city","attributes.entity.otherAddresses.0.region","attributes.entity.otherAddresses.0.country","attributes.entity.otherAddresses.0.postalCode","relationships.feeder-funds.links.relationship-records","relationships.feeder-funds.links.related","attributes.entity.eventGroups.2.events.0.validationReference","attributes.entity.otherAddresses.0.addressLines.1","attributes.entity.otherAddresses.0.addressLines.2","attributes.entity.otherAddresses.0.addressLines.3","attributes.entity.otherAddresses.1.fieldType","attributes.entity.otherAddresses.1.language","attributes.entity.otherAddresses.1.type","attributes.entity.otherAddresses.1.addressLines.0","attributes.entity.otherAddresses.1.addressLines.1","attributes.entity.otherAddresses.1.addressLines.2","attributes.entity.otherAddresses.1.addressLines.3","attributes.entity.otherAddresses.1.city","attributes.entity.otherAddresses.1.region","attributes.entity.otherAddresses.1.country","attributes.entity.otherAddresses.1.postalCode","attributes.entity.eventGroups.6.groupType","attributes.entity.eventGroups.6.events.0.validationDocuments","attributes.entity.eventGroups.6.events.0.effectiveDate","attributes.entity.eventGroups.6.events.0.recordedDate","attributes.entity.eventGroups.6.events.0.type","attributes.entity.eventGroups.6.events.0.status","attributes.entity.eventGroups.2.events.0.affectedFields.0.value","attributes.entity.eventGroups.2.events.0.affectedFields.0.xpath","attributes.spglobal","attributes.entity.eventGroups.0.events.1.validationDocuments","attributes.entity.eventGroups.0.events.1.effectiveDate","attributes.entity.eventGroups.0.events.1.recordedDate","attributes.entity.eventGroups.0.events.1.type","attributes.entity.eventGroups.0.events.1.status","attributes.bic.36","attributes.bic.37","attributes.bic.38","attributes.bic.39","attributes.bic.40","attributes.bic.41","attributes.bic.42","attributes.bic.43","attributes.entity.eventGroups.7.groupType","attributes.entity.eventGroups.7.events.0.validationDocuments","attributes.entity.eventGroups.7.events.0.effectiveDate","attributes.entity.eventGroups.7.events.0.recordedDate","attributes.entity.eventGroups.7.events.0.type","attributes.entity.eventGroups.7.events.0.status","attributes.entity.eventGroups.8.groupType","attributes.entity.eventGroups.8.events.0.validationDocuments","attributes.entity.eventGroups.8.events.0.effectiveDate","attributes.entity.eventGroups.8.events.0.recordedDate","attributes.entity.eventGroups.8.events.0.type","attributes.entity.eventGroups.8.events.0.status","attributes.entity.otherAddresses.0.mailRouting","attributes.registration.otherValidationAuthorities.1.validatedAt.id","attributes.registration.otherValidationAuthorities.1.validatedAs","attributes.entity.otherAddresses.1.mailRouting","attributes.entity.otherNames.4.name","attributes.entity.otherNames.4.language","attributes.entity.otherNames.4.type","attributes.entity.eventGroups.3.events.1.validationDocuments","attributes.entity.eventGroups.3.events.1.effectiveDate","attributes.entity.eventGroups.3.events.1.recordedDate","attributes.entity.eventGroups.3.events.1.type","attributes.entity.eventGroups.3.events.1.status","attributes.mic.1","attributes.mic.2","attributes.entity.eventGroups.0.events.0.affectedFields.1.value","attributes.entity.eventGroups.0.events.0.affectedFields.1.xpath","attributes.entity.eventGroups.0.events.0.affectedFields.2.value","attributes.entity.eventGroups.0.events.0.affectedFields.2.xpath","attributes.entity.eventGroups.0.events.0.affectedFields.3.value","attributes.entity.eventGroups.0.events.0.affectedFields.3.xpath","attributes.entity.eventGroups.2.events.1.validationDocuments","attributes.entity.eventGroups.2.events.1.effectiveDate","attributes.entity.eventGroups.2.events.1.recordedDate","attributes.entity.eventGroups.2.events.1.type","attributes.entity.eventGroups.2.events.1.status","attributes.entity.otherAddresses.0.addressNumberWithinBuilding","attributes.entity.eventGroups.3.events.0.validationReference","attributes.mic.3","attributes.mic.4","attributes.entity.otherNames.5.name","attributes.entity.otherNames.5.language","attributes.entity.otherNames.5.type","attributes.entity.transliteratedOtherNames.1.name","attributes.entity.transliteratedOtherNames.1.language","attributes.entity.transliteratedOtherNames.1.type","attributes.entity.eventGroups.3.events.2.validationDocuments","attributes.entity.eventGroups.3.events.2.effectiveDate","attributes.entity.eventGroups.3.events.2.recordedDate","attributes.entity.eventGroups.3.events.2.type","attributes.entity.eventGroups.3.events.2.status","attributes.entity.eventGroups.3.events.3.validationDocuments","attributes.entity.eventGroups.3.events.3.effectiveDate","attributes.entity.eventGroups.3.events.3.recordedDate","attributes.entity.eventGroups.3.events.3.type","attributes.entity.eventGroups.3.events.3.status","attributes.entity.eventGroups.4.events.0.validationReference","attributes.entity.eventGroups.5.events.0.validationReference","attributes.entity.eventGroups.1.events.1.validationDocuments","attributes.entity.eventGroups.1.events.1.effectiveDate","attributes.entity.eventGroups.1.events.1.recordedDate","attributes.entity.eventGroups.1.events.1.type","attributes.entity.eventGroups.1.events.1.status","attributes.bic.44","attributes.bic.45","attributes.bic.46","attributes.bic.47","attributes.bic.48","attributes.bic.49","attributes.bic.50","attributes.bic.51","attributes.bic.52","attributes.bic.53","attributes.bic.54","attributes.bic.55","attributes.bic.56","attributes.bic.57","FUND_NAME","FUND_CATEGORY"
"1","03HIFFV5LBCCS2H8ZB47","03HIFFV5LBCCS2H8ZB47",200,"03HIFFV5LBCCS2H8ZB47","JNL/PIMCO INVESTMENT GRADE CREDIT BOND FUND","en",NA,NA,"en","C/O PRENTICE-HALL CORPORATION SYSTEM, INC.",NA,NA,NA,"BOSTON","US-MA","US","02109","en","C/O JACKSON NATIONAL ASSET MANAGEMENT LLC",NA,NA,NA,"LANSING","US-MI","US","48951","RA000665",NA,"S000068114","US","FUND","8888","SUB FUND",NA,NA,"ACTIVE",NA,NA,NA,NA,NA,2011-09-07 00:00:00,NA,NA,NA,2012-10-16 22:22:00,2025-09-12 05:25:13,"ISSUED",2026-09-30 00:00:00,"5493001KJTIIGC8Y1R12","FULLY_CORROBORATED","RA000665",NA,"S000068114",NA,NA,NA,NA,NA,208420174,"CONFORMING","https://api.gleif.org/api/v1/lei-records/03HIFFV5LBCCS2H8ZB47/managing-lou","https://api.gleif.org/api/v1/lei-records/03HIFFV5LBCCS2H8ZB47/lei-issuer","https://api.gleif.org/api/v1/lei-records/03HIFFV5LBCCS2H8ZB47/field-modifications","https://api.gleif.org/api/v1/lei-records/03HIFFV5LBCCS2H8ZB47/direct-parent-reporting-exception","https://api.gleif.org/api/v1/lei-records/03HIFFV5LBCCS2H8ZB47/ultimate-parent-reporting-exception","https://api.gleif.org/api/v1/lei-records/03HIFFV5LBCCS2H8ZB47/fund-manager","https://api.gleif.org/api/v1/lei-records/03HIFFV5LBCCS2H8ZB47/fund-manager-relationship",TRUE,NA,NA,NA,NA,"84 STATE ST","ONE CORPORATE WAY",NA,NA,NA,NA,NA,NA,"https://api.gleif.org/api/v1/lei-records/03HIFFV5LBCCS2H8ZB47/umbrella-fund","https://api.gleif.org/api/v1/lei-records/03HIFFV5LBCCS2H8ZB47/umbrella-fund-relationship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JNL/PIMCO Investment Grade Corporate Bond Fund","Open-End Mutual Fund"
"2","0BCGDHAK1YNRZ76RTG35","0BCGDHAK1YNRZ76RTG35",200,"0BCGDHAK1YNRZ76RTG35","BlackRock Impact Mortgage Fund","en",NA,NA,"en","C T CORPORATION SYSTEM; 155 FEDERAL ST., SUITE 700",NA,NA,NA,"BOSTON","US-MA","US","02110","en","c/o BLACKROCK ADVISORS, LLC, C/O THE CORPORATION TRUST COMPANY, CORPORATION TRUST CENTER 1209 ORANGE ST",NA,NA,"c/o BLACKROCK ADVISORS, LLC","WILMINGTON","US-DE","US","19801","RA000665",NA,"S000062364","US-MA","FUND","8888","Trust",NA,NA,"ACTIVE",NA,NA,NA,NA,NA,2012-10-10 22:00:00,NA,NA,NA,2012-10-11 13:46:00,2025-10-31 16:07:12,"ISSUED",2026-12-01 13:37:54,"5299000J2N45DDNE4Y28","FULLY_CORROBORATED","RA000665",NA,"S000062364",NA,NA,NA,NA,NA,564580749,"CONFORMING","https://api.gleif.org/api/v1/lei-records/0BCGDHAK1YNRZ76RTG35/managing-lou","https://api.gleif.org/api/v1/lei-records/0BCGDHAK1YNRZ76RTG35/lei-issuer","https://api.gleif.org/api/v1/lei-records/0BCGDHAK1YNRZ76RTG35/field-modifications","https://api.gleif.org/api/v1/lei-records/0BCGDHAK1YNRZ76RTG35/direct-parent-reporting-exception","https://api.gleif.org/api/v1/lei-records/0BCGDHAK1YNRZ76RTG35/ultimate-parent-reporting-exception","https://api.gleif.org/api/v1/lei-records/0BCGDHAK1YNRZ76RTG35/fund-manager","https://api.gleif.org/api/v1/lei-records/0BCGDHAK1YNRZ76RTG35/fund-manager-relationship",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.gleif.org/api/v1/lei-records/0BCGDHAK1YNRZ76RTG35/umbrella-fund","https://api.gleif.org/api/v1/lei-records/0BCGDHAK1YNRZ76RTG35/umbrella-fund-relationship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BlackRock U.S. Government Bond Portfolio","Open-End Mutual Fund"
"3","0EUMC1JQ5HNN1A6MGO73","0EUMC1JQ5HNN1A6MGO73",200,"0EUMC1JQ5HNN1A6MGO73","PIMCO Emerging Markets Bond Fund","en",NA,NA,"en","C/O C T CORPORATION SYSTEM",NA,NA,NA,"BOSTON","US-MA","US","02110","en","C/O PACIFIC INVESTMENT MANAGEMENT COMPANY LLC",NA,NA,NA,"NEWPORT BEACH","US-CA","US","92660","RA000665",NA,"S000009715","US","FUND","8888","SUB FUND",NA,NA,"ACTIVE",NA,NA,NA,NA,NA,2012-10-18 00:00:00,NA,NA,NA,2012-10-19 08:02:00,2025-06-19 11:03:33,"ISSUED",2026-07-07 00:00:00,"5493001KJTIIGC8Y1R12","FULLY_CORROBORATED","RA000665",NA,"S000009715",NA,NA,NA,NA,NA,9559331,"CONFORMING","https://api.gleif.org/api/v1/lei-records/0EUMC1JQ5HNN1A6MGO73/managing-lou","https://api.gleif.org/api/v1/lei-records/0EUMC1JQ5HNN1A6MGO73/lei-issuer","https://api.gleif.org/api/v1/lei-records/0EUMC1JQ5HNN1A6MGO73/field-modifications","https://api.gleif.org/api/v1/lei-records/0EUMC1JQ5HNN1A6MGO73/direct-parent-reporting-exception","https://api.gleif.org/api/v1/lei-records/0EUMC1JQ5HNN1A6MGO73/ultimate-parent-reporting-exception","https://api.gleif.org/api/v1/lei-records/0EUMC1JQ5HNN1A6MGO73/fund-manager","https://api.gleif.org/api/v1/lei-records/0EUMC1JQ5HNN1A6MGO73/fund-manager-relationship",TRUE,NA,NA,NA,NA,"155 FEDERAL ST","650 NEWPORT CENTER DRIVE",NA,NA,NA,NA,NA,NA,"https://api.gleif.org/api/v1/lei-records/0EUMC1JQ5HNN1A6MGO73/umbrella-fund","https://api.gleif.org/api/v1/lei-records/0EUMC1JQ5HNN1A6MGO73/umbrella-fund-relationship",NA,NA,NA,NA,NA,NA,"SUITE 700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIMCO Emerging Markets Bond Fund","Open-End Mutual Fund"
"4","0I7UWC3FB187VDB5KB30","0I7UWC3FB187VDB5KB30",200,"0I7UWC3FB187VDB5KB30","Advantage CoreAlpha Bond Master Portfolio","en",NA,NA,"en","THE CORPORATION TRUST COMPANY, CORPORATION TRUST CENTER 1209 ORANGE ST",NA,NA,NA,"WILMINGTON","US-DE","US","19801","en","c/o BLACKROCK ADVISORS, LLC, c/o CORPORATION SERVICE COMPANY, 251 LITTLE FALLS DRIVE",NA,NA,"c/o BLACKROCK ADVISORS, LLC","Wilmington","US-DE","US","19808","RA000665",NA,"S000062381","US-DE","FUND","4FSX",NA,NA,NA,"ACTIVE",NA,NA,NA,NA,NA,2004-03-11 23:00:00,NA,NA,NA,2012-10-11 13:46:00,2025-11-21 10:23:30,"ISSUED",2027-01-06 09:34:44,"5299000J2N45DDNE4Y28","FULLY_CORROBORATED","RA000665",NA,"S000062381",NA,NA,NA,NA,NA,100457797,"CONFORMING","https://api.gleif.org/api/v1/lei-records/0I7UWC3FB187VDB5KB30/managing-lou","https://api.gleif.org/api/v1/lei-records/0I7UWC3FB187VDB5KB30/lei-issuer","https://api.gleif.org/api/v1/lei-records/0I7UWC3FB187VDB5KB30/field-modifications","https://api.gleif.org/api/v1/lei-records/0I7UWC3FB187VDB5KB30/direct-parent-reporting-exception","https://api.gleif.org/api/v1/lei-records/0I7UWC3FB187VDB5KB30/ultimate-parent-reporting-exception","https://api.gleif.org/api/v1/lei-records/0I7UWC3FB187VDB5KB30/fund-manager","https://api.gleif.org/api/v1/lei-records/0I7UWC3FB187VDB5KB30/fund-manager-relationship",TRUE,NA,NA,NA,NA,NA,NA,"STANDALONE","SUPPORTING_DOCUMENTS",2024-11-15 23:00:00,2024-11-16 13:18:16,"CHANGE_LEGAL_ADDRESS","COMPLETED","https://api.gleif.org/api/v1/lei-records/0I7UWC3FB187VDB5KB30/umbrella-fund","https://api.gleif.org/api/v1/lei-records/0I7UWC3FB187VDB5KB30/umbrella-fund-relationship",NA,NA,NA,NA,NA,NA,NA,"STANDALONE","SUPPORTING_DOCUMENTS",2023-12-06 23:00:00,2023-12-07 09:58:55,"CHANGE_HQ_ADDRESS","COMPLETED","https://api.gleif.org/api/v1/lei-records/0I7UWC3FB187VDB5KB30/isins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CoreAlpha Bond Master Portfolio","Open-End Mutual Fund"
